dataset_id,cohort,model_name,model_label,capacity_basis,quantity,ci_low,ci_high
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,delta_chronological_minus_random__action_precision,-0.11092150170648463,-0.0050462796009138099
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,delta_chronological_minus_random__alert_coverage,-0.010823132833614784,-0.0004995159718574455
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,delta_chronological_minus_random__action_coverage,-0.010823132833614791,-0.0004995159718574455
mendeley_igt_official_v2,external,regularised_logistic,logistic,per_episode,delta_chronological_minus_random__false_alerts_per_100,0.02521186440677961,0.54258474576271098
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,chronological__alert_precision,0.75571459441057021,0.78520746494884419
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,chronological__action_precision,0.72349503597049603,0.74988280975267041
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,chronological__alert_coverage,0.12547451419216943,0.134057202053774
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,chronological__action_coverage,0.14883117793998174,0.15884464888426217
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,chronological__false_alerts_per_100,1.6469529744291369,1.8721253575734422
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,score_ranked__alert_precision,0.75513753264052108,0.78502027246371586
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,score_ranked__action_precision,0.72280600596013067,0.7494038802403441
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,score_ranked__alert_coverage,0.12558010951195384,0.13366764790056035
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,score_ranked__action_coverage,0.14892846109268212,0.15842062489547895
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,score_ranked__false_alerts_per_100,1.6522803264278791,1.8744938514066405
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_score_ranked__alert_precision,-0.011290691516619118,0.012095437078552963
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_score_ranked__action_precision,-0.0091167375149044244,0.0097669326554333576
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_score_ranked__alert_coverage,-0.0019012734675711185,0.0020456988295458564
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_score_ranked__action_coverage,-0.0019012734675711185,0.0020456988295458295
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_score_ranked__false_alerts_per_100,-0.092813047883844424,0.086529550230072527
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,random__alert_precision,0.71919242507858494,0.74800471928165002
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,random__action_precision,0.69371160867431814,0.71916190235052901
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,random__alert_coverage,0.11955609161462913,0.12734842196181931
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,random__action_coverage,0.14279183047963842,0.15210556026203906
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,random__false_alerts_per_100,1.9360992629330047,2.1556194722276474
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_random__alert_precision,0.024757082250303007,0.049960664750683781
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_random__action_precision,0.019926526823975527,0.040272461860216234
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_random__alert_coverage,0.0041749806026522129,0.0084355786971651824
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_random__action_coverage,0.0041749806026522267,0.0084355786971651824
many_labs_igt,development,hist_gradient_boosting,HGB,per_100_decisions_8,delta_chronological_minus_random__false_alerts_per_100,-0.38254797744039598,-0.18972437794012076
many_labs_igt,development,history_baseline,history,per_100_decisions_8,chronological__alert_precision,0.61281770519033174,0.65006602105945643
many_labs_igt,development,history_baseline,history,per_100_decisions_8,chronological__action_precision,0.58916561147588076,0.62111925418990321
many_labs_igt,development,history_baseline,history,per_100_decisions_8,chronological__alert_coverage,0.090689037563541963,0.099441367921131729
many_labs_igt,development,history_baseline,history,per_100_decisions_8,chronological__action_coverage,0.10412409690898615,0.11284160937892859
many_labs_igt,development,history_baseline,history,per_100_decisions_8,chronological__false_alerts_per_100,2.3900075528438465,2.6670746233179297
many_labs_igt,development,history_baseline,history,per_100_decisions_8,score_ranked__alert_precision,0.49185914707011941,0.52394502986446057
many_labs_igt,development,history_baseline,history,per_100_decisions_8,score_ranked__action_precision,0.48768021007622664,0.51537493070360607
many_labs_igt,development,history_baseline,history,per_100_decisions_8,score_ranked__alert_coverage,0.073057659083147944,0.079860299825584263
many_labs_igt,development,history_baseline,history,per_100_decisions_8,score_ranked__action_coverage,0.086410399248562683,0.093311873490829311
many_labs_igt,development,history_baseline,history,per_100_decisions_8,score_ranked__false_alerts_per_100,3.2368300900018872,3.5083597391363797
many_labs_igt,development,history_baseline,history,per_100_decisions_8,delta_chronological_minus_score_ranked__alert_precision,0.11089279778986112,0.13637470412861205
many_labs_igt,development,history_baseline,history,per_100_decisions_8,delta_chronological_minus_score_ranked__action_precision,0.093129086201559602,0.11454710744166151
many_labs_igt,development,history_baseline,history,per_100_decisions_8,delta_chronological_minus_score_ranked__alert_coverage,0.016484492843819983,0.020598579920287262
many_labs_igt,development,history_baseline,history,per_100_decisions_8,delta_chronological_minus_score_ranked__action_coverage,0.016484492843819983,0.020598579920287262
many_labs_igt,development,history_baseline,history,per_100_decisions_8,delta_chronological_minus_score_ranked__false_alerts_per_100,-0.93503975036707587,-0.75547765995694305
many_labs_igt,development,history_baseline,history,per_100_decisions_8,random__alert_precision,0.4991014822075685,0.53208085051238829
many_labs_igt,development,history_baseline,history,per_100_decisions_8,random__action_precision,0.4925341121349015,0.52301274493939598
many_labs_igt,development,history_baseline,history,per_100_decisions_8,random__alert_coverage,0.07448162077841583,0.080842342460618805
many_labs_igt,development,history_baseline,history,per_100_decisions_8,random__action_coverage,0.087772757695811568,0.094239854277961221
many_labs_igt,development,history_baseline,history,per_100_decisions_8,random__false_alerts_per_100,3.1863898714355208,3.4631496520682501
many_labs_igt,development,history_baseline,history,per_100_decisions_8,delta_chronological_minus_random__alert_precision,0.097084070144415044,0.13584720175262782
many_labs_igt,development,history_baseline,history,per_100_decisions_8,delta_chronological_minus_random__action_precision,0.08176282935289074,0.11394308293367084
many_labs_igt,development,history_baseline,history,per_100_decisions_8,delta_chronological_minus_random__alert_coverage,0.014390456505405684,0.02069382946375227
many_labs_igt,development,history_baseline,history,per_100_decisions_8,delta_chronological_minus_random__action_coverage,0.014390456505405682,0.02069382946375227
